"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1582";1582;"Q8N5M9";"Q8N5M9";"JAGN1_HUMAN";"Protein jagunal homolog 1";"JAGN1";1;1;"1.00316858763059E-4";1;0;1;0;"2.01649300033723E-4";"0";0;"integral component of membrane, endoplasmic reticulum membrane";4,93827160493827e-05
"1584";1584;"Q8N608";"Q8N608-2";"DPP10_HUMAN";"Inactive dipeptidyl peptidase 10";"DPP10";2;2;"4.61255908382907E-5";0;2;0;2;"0";"0";0;"membrane, integral component of membrane";9,87654320987654e-05
"1586";1586;"Q8N7P1";"Q8N7P1-2";"PLD5_HUMAN";"Inactive phospholipase D5";"PLD5";2;2;"6.84999446031332E-5";0;2;0;2;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1593";1593;"Q8NB59";"Q8NB59-5";"SYT14_HUMAN";"Synaptotagmin-14";"SYT14";2;2;"6.61549014545575E-5";2;0;2;0;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1609";1609;"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";1;2;"6.87564987027704E-5";1;0;2;0;"1.3820907080963E-4";"0";0;"endoplasmic reticulum membrane, lipid particle, integral component of membrane, Golgi membrane, Golgi apparatus";9,87654320987654e-05
"1612";1612;"Q8NF91";"Q8NF91-8";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;2;"4.69540372805381E-6";2;0;2;0;"0";"0";1;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane";9,87654320987654e-05
"1613";1613;"Q8NF91";"Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";5;5;"2.0326423065168E-5";0;5;0;5;"0";"0";7;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane";0,000246913580246914
"1614";1614;"Q8NF91";"Q8NF91-1";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;2;"7.75114266218406E-6";0;2;0;2;"0";"0";6;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane";9,87654320987654e-05
"1615";1615;"Q8NF91";"Q8NF91-2";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";4;6;"1.52244908758108E-5";3;1;5;1;"0";"0";2;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane";0,000296296296296296
"1616";1616;"Q8NFA0";"Q8NFA0";"UBP32_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 32";"USP32";1;1;"1.90752131687861E-5";1;0;1;0;"3.83435389714996E-5";"0";2;"membrane, Golgi apparatus";4,93827160493827e-05
"1620";1620;"Q8NFZ8";"Q8NFZ8";"CADM4_HUMAN";"Cell adhesion molecule 4";"CADM4";2;10;"4.73143947258755E-4";2;0;10;0;"9.51077884179671E-4";"0";0;"integral component of membrane";0,000493827160493827
"1621";1621;"Q8NG11";"Q8NG11-2";"TSN14_HUMAN";"Tetraspanin-14";"TSPAN14";2;2;"1.35985075212146E-4";2;0;2;0;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1625";1625;"Q8NHH9";"Q8NHH9-2,Q8NHH9-4";"ATLA2_HUMAN";"Atlastin-2";"ATL2";2;2;"3.14888253064146E-5";0;2;0;2;"0";"0";0;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane";9,87654320987654e-05
"1629";1629;"Q8TAT6";"Q8TAT6-1";"NPL4_HUMAN";"Nuclear protein localization protein 4 homolog";"NPLOC4";2;2;"6.03881090580254E-5";0;2;0;2;"0";"0";0;"cytosol, endoplasmic reticulum, nuclear outer membrane-endoplasmic reticulum membrane network, nucleus";9,87654320987654e-05
"1630";1630;"Q8TB61";"Q8TB61-2";"S35B2_HUMAN";"Adenosine 3'-phospho 5'-phosphosulfate transporter 1";"SLC35B2";2;2;"8.49906720075913E-5";2;0;2;0;"0";"0";0;"Golgi membrane, integral component of membrane";9,87654320987654e-05
"1637";1637;"Q8TDI7";"Q8TDI7-1";"TMC2_HUMAN";"Transmembrane channel-like protein 2";"TMC2";3;3;"6.07880303100653E-5";3;0;3;0;"0";"0";0;"stereocilium bundle tip, integral component of membrane";0,000148148148148148
"1641";1641;"Q8TDX6";"Q8TDX6-1";"CGAT1_HUMAN";"Chondroitin sulfate N-acetylgalactosaminyltransferase 1";"CSGALNACT1";2;2;"6.90149817806004E-5";0;2;0;2;"0";"0";0;"Golgi cisterna membrane, integral component of Golgi membrane";9,87654320987654e-05
"1650";1650;"Q8TF62";"Q8TF62";"AT8B4_HUMAN";"Probable phospholipid-transporting ATPase IM";"ATP8B4";3;5;"8.8851889940822E-5";3;0;5;0;"1.74138211595816E-4";"0";2;"integral component of membrane";0,000246913580246914
"1659";1659;"Q8WVV5";"Q8WVV5-1";"BT2A2_HUMAN";"Butyrophilin subfamily 2 member A2";"BTN2A2";2;2;"7.02026200904004E-5";2;0;2;0;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1664";1664;"Q8WWM7";"Q8WWM7-3";"ATX2L_HUMAN";"Ataxin-2-like protein";"ATXN2L";1;1;"2.84619924862631E-5";1;0;1;0;"0";"0";2;"nuclear speck, cytoplasmic stress granule, membrane";4,93827160493827e-05
"1665";1665;"Q8WWM7";"Q8WWM7-6";"ATX2L_HUMAN";"Ataxin-2-like protein";"ATXN2L";2;2;"5.69239849725262E-5";2;0;2;0;"0";"0";2;"nuclear speck, cytoplasmic stress granule, membrane";9,87654320987654e-05
"1667";1667;"Q8WWU5";"Q8WWU5-3";"TCP11_HUMAN";"T-complex protein 11 homolog";"TCP11";1;1;"6.08283139616955E-5";0;1;0;1;"0";"0";4;"integral component of membrane";4,93827160493827e-05
"1671";1671;"Q8WXH0";"Q8WXH0-4";"SYNE2_HUMAN";"Nesprin-2";"SYNE2";1;1;"2.96263780418619E-6";1;0;1;0;"0";"0";1;"filopodium membrane, focal adhesion, integral component of membrane, nuclear membrane, nuclear outer membrane, sarcoplasmic reticulum membrane, nuclear lumen, cytoskeleton, Z disc, lamellipodium membrane, sarcoplasmic reticulum, SUN-KASH complex, nucleoplasm, mitochondrion";4,93827160493827e-05
"1672";1672;"Q8WXH0";"Q8WXH0-3";"SYNE2_HUMAN";"Nesprin-2";"SYNE2";1;1;"2.96263780418619E-6";1;0;1;0;"0";"0";1;"filopodium membrane, focal adhesion, integral component of membrane, nuclear membrane, nuclear outer membrane, sarcoplasmic reticulum membrane, nuclear lumen, cytoskeleton, Z disc, lamellipodium membrane, sarcoplasmic reticulum, SUN-KASH complex, nucleoplasm, mitochondrion";4,93827160493827e-05
"1673";1673;"Q8WXH0";"Q8WXH0-2";"SYNE2_HUMAN";"Nesprin-2";"SYNE2";4;5;"1.77432703657305E-5";4;0;5;0;"0";"0";4;"filopodium membrane, focal adhesion, integral component of membrane, nuclear membrane, nuclear outer membrane, sarcoplasmic reticulum membrane, nuclear lumen, cytoskeleton, Z disc, lamellipodium membrane, sarcoplasmic reticulum, SUN-KASH complex, nucleoplasm, mitochondrion";0,000246913580246914
"1674";1674;"Q8WXH0";"Q8WXH0-7";"SYNE2_HUMAN";"Nesprin-2";"SYNE2";2;2;"7.09730814629219E-6";2;0;2;0;"0";"0";4;"filopodium membrane, focal adhesion, integral component of membrane, nuclear membrane, nuclear outer membrane, sarcoplasmic reticulum membrane, nuclear lumen, cytoskeleton, Z disc, lamellipodium membrane, sarcoplasmic reticulum, SUN-KASH complex, nucleoplasm, mitochondrion";9,87654320987654e-05
"1696";1696;"Q92523";"Q92523-4";"CPT1B_HUMAN";"Carnitine O-palmitoyltransferase 1, muscle isoform";"CPT1B";2;2;"4.75595470301547E-5";2;0;2;0;"0";"0";0;"integral component of membrane, mitochondrial outer membrane";9,87654320987654e-05
"1697";1697;"Q92538";"Q92538";"GBF1_HUMAN";"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1";"GBF1";3;3;"3.06590317126099E-5";2;1;2;1;"4.04947373257608E-5";"4.36086058065773E-5";3;"cis-Golgi network, peroxisome, Golgi stack, Golgi membrane, trans-Golgi network, mitochondrion, endoplasmic reticulum lumen";0,000148148148148148
"1698";1698;"Q92539";"Q92539";"LPIN2_HUMAN";"Phosphatidate phosphatase LPIN2";"LPIN2";3;3;"6.14664681483472E-5";3;0;3;0;"1.23555207275127E-4";"0";0;"nucleus, endoplasmic reticulum membrane, cytosol";0,000148148148148148
"1701";1701;"Q92574";"Q92574-1";"TSC1_HUMAN";"Hamartin";"TSC1";1;1;"1.77428980222033E-5";1;0;1;0;"0";"0";1;"lamellipodium, growth cone, intracellular membrane-bounded organelle, TSC1-TSC2 complex, membrane, cell cortex";4,93827160493827e-05
"1703";1703;"Q92614";"Q92614-4";"MY18A_HUMAN";"Unconventional myosin-XVIIIa";"MYO18A";3;3;"2.68130260277114E-5";0;3;0;3;"0";"0";0;"endoplasmic reticulum-Golgi intermediate compartment, actomyosin, myosin complex, trans-Golgi network, Golgi membrane";0,000148148148148148
"1711";1711;"Q92738";"Q92738-1,Q92738-2";"US6NL_HUMAN";"USP6 N-terminal-like protein";"USP6NL";2;2;"2.21714796541542E-5";0;2;0;2;"0";"0";0;"cytoplasmic vesicle, Golgi apparatus, cytoplasmic membrane-bounded vesicle";9,87654320987654e-05
"1722";1722;"Q92843";"Q92843-2";"B2CL2_HUMAN";"Bcl-2-like protein 2";"BCL2L2";3;3;"2.85357282180928E-4";3;0;3;0;"0";"0";0;"mitochondrial outer membrane, cytosol";0,000148148148148148
"1734";1734;"Q93084";"Q93084-1";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";2;2;"8.4443546739223E-5";0;2;0;2;"0";"0";13;"platelet dense tubular network membrane, nuclear membrane, sarcoplasmic reticulum, integral component of membrane, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane";9,87654320987654e-05
"1735";1735;"Q93084";"Q93084-7";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";1;1;"4.22217733696115E-5";0;1;0;1;"0";"0";13;"platelet dense tubular network membrane, nuclear membrane, sarcoplasmic reticulum, integral component of membrane, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane";4,93827160493827e-05
"1736";1736;"Q93084";"Q93084-6";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";2;2;"8.4443546739223E-5";2;0;2;0;"0";"0";13;"platelet dense tubular network membrane, nuclear membrane, sarcoplasmic reticulum, integral component of membrane, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane";9,87654320987654e-05
"1737";1737;"Q93084";"Q93084-4";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";1;1;"4.22217733696115E-5";1;0;1;0;"0";"0";13;"platelet dense tubular network membrane, nuclear membrane, sarcoplasmic reticulum, integral component of membrane, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane";4,93827160493827e-05
"1742";1742;"Q969Z3";"Q969Z3-2";"MOSC2_HUMAN";"MOSC domain-containing protein 2, mitochondrial";"MARC2";2;2;"1.09599911365013E-4";0;2;0;2;"0";"0";0;"mitochondrial inner membrane, mitochondrial outer membrane, peroxisome, mitochondrion";9,87654320987654e-05
"1744";1744;"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";5;17;"0.00202653082864854";5;2;12;5;"0.00287546664203932";"0.00249355975307534";0;"integral component of membrane, mitochondrion";0,000839506172839506
"1747";1747;"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";6;12;"7.17575966917513E-4";5;3;9;3;"0.00108181236858482";"7.50504629264369E-4";0;"nuclear envelope, endoplasmic reticulum membrane, mitochondrial nucleoid, endoplasmic reticulum, integral component of membrane";0,000592592592592593
"1754";1754;"Q96DW6";"Q96DW6";"S2538_HUMAN";"Solute carrier family 25 member 38";"SLC25A38";2;2;"1.20776218116051E-4";0;2;0;2;"0";"5.05273949965266E-4";0;"mitochondrial inner membrane, integral component of membrane";9,87654320987654e-05
"1762";1762;"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;4;"0.00126606794163032";1;1;1;3;"6.3623830872709E-4";"0.00397249864110623";0;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000197530864197531
"1763";1763;"Q96J65";"Q96J65-1";"MRP9_HUMAN";"Multidrug resistance-associated protein 9";"ABCC12";3;3;"4.05253535400435E-5";3;0;3;0;"0";"0";0;"integral component of membrane, mitochondrion";0,000148148148148148
"1778";1778;"Q96N66";"Q96N66-1,Q96N66-2,Q96N66-3";"MBOA7_HUMAN";"Lysophospholipid acyltransferase 7";"MBOAT7";2;3;"3.8894036342457E-5";2;0;3;0;"0";"0";0;"endoplasmic reticulum membrane, integral component of membrane";0,000148148148148148
"1781";1781;"Q96NN9";"Q96NN9-1";"AIFM3_HUMAN";"Apoptosis-inducing factor 3";"AIFM3";2;2;"6.06875542269081E-5";2;0;2;0;"0";"0";0;"endoplasmic reticulum, mitochondrial inner membrane";9,87654320987654e-05
"1787";1787;"Q96PQ1";"Q96PQ1-1";"SIG12_HUMAN";"Sialic acid-binding Ig-like lectin 12";"SIGLEC12";6;14;"4.31952591850346E-4";6;0;14;0;"0";"0";0;"integral component of membrane";0,000691358024691358
"1794";1794;"Q96RQ3";"Q96RQ3";"MCCA_HUMAN";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";17;46;"0.0011647825062999";13;12;27;19;"0.00137427474685052";"0.00201273264482716";0;"cytosol, mitochondrial inner membrane, mitochondrial matrix";0,0022716049382716
"1798";1798;"Q96RV3";"Q96RV3-1,Q96RV3-3";"PCX1_HUMAN";"Pecanex-like protein 1";"PCNX";2;2;"7.8419415436308E-6";2;0;2;0;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1799";1799;"Q96RW7";"Q96RW7-2";"HMCN1_HUMAN";"Hemicentin-1";"HMCN1";5;5;"1.62892503581541E-5";5;0;5;0;"0";"0";0;"basement membrane, cell cortex, cell junction";0,000246913580246914
"1800";1800;"Q96RW7";"Q96RW7-1";"HMCN1_HUMAN";"Hemicentin-1";"HMCN1";3;4;"1.30314002865233E-5";0;3;0;4;"0";"0";0;"basement membrane, cell cortex, cell junction";0,000197530864197531
"1812";1812;"Q99442";"Q99442";"SEC62_HUMAN";"Translocation protein SEC62";"SEC62";3;6;"2.76059927122402E-4";3;0;6;0;"5.54914615130395E-4";"0";0;"rough endoplasmic reticulum, integral component of membrane, aggresome, intermediate filament cytoskeleton, endoplasmic reticulum membrane";0,000296296296296296
"1817";1817;"Q99543";"Q99543-1";"DNJC2_HUMAN";"DnaJ homolog subfamily C member 2";"DNAJC2";2;5;"1.47809864361028E-4";0;2;0;5;"0";"0";0;"cytosol, nuclear membrane";0,000246913580246914
"1820";1820;"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";8;14;"8.59571211207211E-4";7;2;11;3;"0.00135759211026048";"7.70585020682814E-4";0;"protein complex, mitochondrial inner membrane, nuclear matrix";0,000691358024691358
"1829";1829;"Q99961";"Q99961";"SH3G1_HUMAN";"Endophilin-A2";"SH3GL1";2;2;"9.97716584436941E-5";2;0;2;0;"2.00553379924844E-4";"0";0;"early endosome membrane, cell junction, podosome, cell projection, cytoplasm";9,87654320987654e-05
"1833";1833;"Q9BPW8";"Q9BPW8";"NIPS1_HUMAN";"Protein NipSnap homolog 1";"NIPSNAP1";2;3;"1.93922378383518E-4";2;0;3;0;"3.89807977882091E-4";"0";0;"synaptic membrane, mitochondrion, mitochondrial inner membrane";0,000148148148148148
"1840";1840;"Q9BRC7";"Q9BRC7-1";"PLCD4_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4";"PLCD4";2;2;"4.81836880672958E-5";2;0;2;0;"0";"0";0;"membrane, endoplasmic reticulum, nucleus";9,87654320987654e-05
"1844";1844;"Q9BSJ8";"Q9BSJ8-2";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";6;10;"1.66286097406157E-4";3;5;3;7;"0";"0";0;"integral component of membrane";0,000493827160493827
"1846";1846;"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";2;3;"4.62374626071149E-4";2;0;3;0;"6.88466826607672E-4";"0";5;"cytoplasmic membrane-bounded vesicle, nucleus";0,000148148148148148
"1857";1857;"Q9BVK2";"Q9BVK2";"ALG8_HUMAN";"Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase";"ALG8";2;2;"6.98022249187822E-5";0;2;0;2;"0";"2.92021446367758E-4";0;"integral component of membrane, endoplasmic reticulum membrane";9,87654320987654e-05
"1862";1862;"Q9BW27";"Q9BW27";"NUP85_HUMAN";"Nuclear pore complex protein Nup85";"NUP85";3;4;"1.11938933863657E-4";3;0;4;0;"2.25011109183971E-4";"0";0;"nuclear pore outer ring, cytosol, spindle, condensed chromosome kinetochore, nuclear membrane";0,000197530864197531
"1880";1880;"Q9BYG0";"Q9BYG0";"B3GN5_HUMAN";"Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase";"B3GNT5";2;6;"2.91396589740313E-4";2;0;6;0;"5.85743204859861E-4";"0";0;"Golgi membrane, integral component of membrane";0,000296296296296296
"1883";1883;"Q9BZB8";"Q9BZB8-2";"CPEB1_HUMAN";"Cytoplasmic polyadenylation element-binding protein 1";"CPEB1";3;3;"9.73038082348395E-5";0;3;0;3;"0";"0";0;"nucleus, dendrite, cytoplasmic mRNA processing body, cell junction, postsynaptic membrane, cytoplasm, postsynaptic density";0,000148148148148148
"1892";1892;"Q9C0D5";"Q9C0D5-1";"TANC1_HUMAN";"Protein TANC1";"TANC1";3;7;"6.90520666714014E-5";3;2;3;4;"0";"0";0;"axon terminus, neuronal cell body, postsynaptic membrane, cell junction, dendrite, postsynaptic density";0,000345679012345679
"1894";1894;"Q9C0H9";"Q9C0H9-1";"SRCN1_HUMAN";"SRC kinase signaling inhibitor 1";"SRCIN1";2;2;"3.48018675898383E-5";0;2;0;2;"0";"0";0;"neuronal cell body, filopodium, postsynaptic density, cell junction, cytoplasm, postsynaptic membrane, dendrite, actin cytoskeleton, lamellipodium, axon";9,87654320987654e-05
"1900";1900;"Q9H1N7";"Q9H1N7-2";"S35B3_HUMAN";"Adenosine 3'-phospho 5'-phosphosulfate transporter 2";"SLC35B3";1;1;"4.57805116050866E-5";1;0;1;0;"0";"0";0;"Golgi membrane, integral component of membrane, mitochondrion";4,93827160493827e-05
"1901";1901;"Q9H204";"Q9H204";"MED28_HUMAN";"Mediator of RNA polymerase II transcription subunit 28";"MED28";1;1;"2.57836870135389E-4";0;1;0;1;"0";"0.00107867472464495";3;"cortical actin cytoskeleton, mediator complex, nucleus, membrane";4,93827160493827e-05
"1907";1907;"Q9H3N1";"Q9H3N1";"TMX1_HUMAN";"Thioredoxin-related transmembrane protein 1";"TMX1";2;2;"1.31128465383141E-4";2;0;2;0;"2.63584442186937E-4";"0";0;"integral component of membrane, endoplasmic reticulum membrane";9,87654320987654e-05
"1914";1914;"Q9H5I5";"Q9H5I5-2";"PIEZ2_HUMAN";"Piezo-type mechanosensitive ion channel component 2";"PIEZO2";3;3;"2.00123384669038E-5";3;0;3;0;"0";"0";0;"integral component of membrane";0,000148148148148148
"1916";1916;"Q9H799";"Q9H799-5";"CE042_HUMAN";"Uncharacterized protein C5orf42";"C5orf42";3;3;"1.72267611701342E-5";0;3;0;3;"0";"0";0;"integral component of membrane";0,000148148148148148
"1920";1920;"Q9H8Y8";"Q9H8Y8-1";"GORS2_HUMAN";"Golgi reassembly-stacking protein 2";"GORASP2";2;2;"8.12300228037155E-5";2;0;2;0;"0";"0";0;"Golgi membrane";9,87654320987654e-05
"1921";1921;"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";7;11;"6.27136138788934E-4";7;2;9;2;"0.00103141738247062";"4.77028822327456E-4";0;"mitochondrial inner membrane, integral component of membrane, mitochondrion";0,00054320987654321
"1922";1922;"Q9HAP2";"Q9HAP2-1";"MLXIP_HUMAN";"MLX-interacting protein";"MLXIP";2;2;"3.99520895617839E-5";2;0;2;0;"0";"0";0;"nucleus, mitochondrial outer membrane";9,87654320987654e-05
"1925";1925;"Q9HC07";"Q9HC07";"TM165_HUMAN";"Transmembrane protein 165";"TMEM165";2;2;"1.13320896010122E-4";2;0;2;0;"2.27789024112168E-4";"0";0;"integral component of membrane, late endosome membrane, Golgi apparatus, endosome membrane, early endosome membrane, trans-Golgi network membrane, Golgi membrane, lysosomal membrane";9,87654320987654e-05
"1931";1931;"Q9HCF6";"Q9HCF6-8";"TRPM3_HUMAN";"Transient receptor potential cation channel subfamily M member 3";"TRPM3";2;2;"2.82647962334715E-5";0;2;0;2;"0";"0";1;"integral component of membrane";9,87654320987654e-05
"1932";1932;"Q9HCF6";"Q9HCF6-2";"TRPM3_HUMAN";"Transient receptor potential cation channel subfamily M member 3";"TRPM3";3;3;"3.17978957626554E-5";3;0;3;0;"0";"0";0;"integral component of membrane";0,000148148148148148
"1933";1933;"Q9HCF6";"Q9HCF6-1";"TRPM3_HUMAN";"Transient receptor potential cation channel subfamily M member 3";"TRPM3";5;5;"5.2996492937759E-5";0;5;0;5;"0";"0";0;"integral component of membrane";0,000246913580246914
"1935";1935;"Q9HD20";"Q9HD20-2";"AT131_HUMAN";"Probable cation-transporting ATPase 13A1";"ATP13A1";2;2;"3.04949919495676E-5";2;0;2;0;"0";"0";0;"integral component of membrane";9,87654320987654e-05
"1939";1939;"Q9NP80";"Q9NP80-1";"PLPL8_HUMAN";"Calcium-independent phospholipase A2-gamma";"PNPLA8";2;2;"4.69513686793855E-5";2;0;2;0;"0";"0";0;"Golgi membrane, endoplasmic reticulum membrane, perinuclear region of cytoplasm, peroxisomal membrane, integral component of membrane";9,87654320987654e-05
"1953";1953;"Q9NRC1";"Q9NRC1-2";"ST7_HUMAN";"Suppressor of tumorigenicity 7 protein";"ST7";3;3;"9.41435136084088E-5";0;3;0;3;"0";"0";0;"integral component of membrane";0,000148148148148148
"1967";1967;"Q9NUT2";"Q9NUT2-1";"ABCB8_HUMAN";"ATP-binding cassette sub-family B member 8, mitochondrial";"ABCB8";2;2;"4.99537010983393E-5";2;0;2;0;"0";"0";0;"nucleolus, ATP-binding cassette (ABC) transporter complex, mitochondrial envelope, mitochondrial inner membrane";9,87654320987654e-05
"1969";1969;"Q9NV96";"Q9NV96-1";"CC50A_HUMAN";"Cell cycle control protein 50A";"TMEM30A";4;7;"3.55972011289413E-4";4;0;7;0;"0";"0";0;"endoplasmic reticulum, integral component of membrane";0,000345679012345679
"1971";1971;"Q9NVI7";"Q9NVI7-3";"ATD3A_HUMAN";"ATPase family AAA domain-containing protein 3A";"ATAD3A";2;2;"5.79116250903461E-5";2;0;2;0;"0";"0";0;"mitochondrial nucleoid, integral component of membrane, mitochondrion, mitochondrial inner membrane";9,87654320987654e-05
"1985";1985;"Q9NZ01";"Q9NZ01-1,Q9NZ01-2";"TECR_HUMAN";"Very-long-chain enoyl-CoA reductase";"TECR";2;2;"5.96038479014276E-5";2;0;2;0;"0";"0";0;"integral component of endoplasmic reticulum membrane";9,87654320987654e-05
"1989";1989;"Q9P035";"Q9P035";"HACD3_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3";"PTPLAD1";2;5;"2.53563330851377E-4";1;2;2;3;"2.03877469094869E-4";"6.36477682829175E-4";0;"integral component of membrane, endoplasmic reticulum membrane";0,000246913580246914
"1997";1997;"Q9P283";"Q9P283-4";"SEM5B_HUMAN";"Semaphorin-5B";"SEMA5B";1;1;"2.12661281826119E-5";1;0;1;0;"0";"0";1;"integral component of membrane";4,93827160493827e-05
"1998";1998;"Q9P283";"Q9P283-2";"SEM5B_HUMAN";"Semaphorin-5B";"SEMA5B";2;2;"4.25322563652238E-5";2;0;2;0;"0";"0";1;"integral component of membrane";9,87654320987654e-05
"1999";1999;"Q9P289";"Q9P289-1,Q9P289-2";"MST4_HUMAN";"Serine/threonine-protein kinase MST4";"MST4";3;3;"6.61946580059124E-5";3;0;3;0;"0";"0";0;"Golgi membrane, cytosol";0,000148148148148148
"2000";2000;"Q9P2B2";"Q9P2B2";"FPRP_HUMAN";"Prostaglandin F2 receptor negative regulator";"PTGFRN";13;21;"4.38586676025522E-4";13;0;21;0;"8.81613492638903E-4";"0";0;"endoplasmic reticulum membrane, integral component of membrane, Golgi apparatus";0,00103703703703704
"2006";2006;"Q9P2P1";"Q9P2P1-1";"NYNRI_HUMAN";"Protein NYNRIN";"NYNRIN";2;3;"2.90168363861534E-5";2;0;3;0;"0";"0";0;"integral component of membrane";0,000148148148148148
"2013";2013;"Q9UBG0";"Q9UBG0";"MRC2_HUMAN";"C-type mannose receptor 2";"MRC2";4;4;"4.96497232011892E-5";4;0;4;0;"9.98020876434651E-5";"0";0;"integral component of membrane";0,000197530864197531
"2036";2036;"Q9UKD2";"Q9UKD2";"MRT4_HUMAN";"mRNA turnover protein 4 homolog";"MRTO4";5;6;"4.60869920175055E-4";5;0;6;0;"9.26405570866224E-4";"0";0;"nucleolus, nuclear membrane";0,000296296296296296
"2046";2046;"Q9UL01";"Q9UL01";"DSE_HUMAN";"Dermatan-sulfate epimerase";"DSE";2;2;"3.83256475023794E-5";0;2;0;2;"0";"1.60337453851191E-4";0;"integral component of membrane, Golgi membrane, endoplasmic reticulum";9,87654320987654e-05
"2049";2049;"Q9ULC5";"Q9ULC5-1";"ACSL5_HUMAN";"Long-chain-fatty-acid--CoA ligase 5";"ACSL5";4;4;"1.07513822276074E-4";4;0;4;0;"0";"0";0;"mitochondrial inner membrane, endoplasmic reticulum membrane, integral component of membrane, mitochondrial outer membrane, mitochondrion, endoplasmic reticulum";0,000197530864197531
"2055";2055;"Q9ULF5";"Q9ULF5";"S39AA_HUMAN";"Zinc transporter ZIP10";"SLC39A10";11;19;"4.1973732601583E-4";11;0;19;0;"8.43723966567092E-4";"0";0;"integral component of membrane";0,000938271604938272
"2056";2056;"Q9ULH0";"Q9ULH0-4";"KDIS_HUMAN";"Kinase D-interacting substrate of 220 kDa";"KIDINS220";1;1;"1.55488298873289E-5";0;1;0;1;"0";"0";1;"protein complex, cytosol, late endosome, integral component of membrane";4,93827160493827e-05
"2057";2057;"Q9ULH0";"Q9ULH0-2";"KDIS_HUMAN";"Kinase D-interacting substrate of 220 kDa";"KIDINS220";1;1;"1.55488298873289E-5";0;1;0;1;"0";"0";1;"protein complex, cytosol, late endosome, integral component of membrane";4,93827160493827e-05
"2073";2073;"Q9UNL2";"Q9UNL2";"SSRG_HUMAN";"Translocon-associated protein subunit gamma";"SSR3";1;1;"9.92323521818363E-5";0;1;0;1;"0";"4.15144002133624E-4";0;"Sec61 translocon complex, integral component of endoplasmic reticulum membrane";4,93827160493827e-05
