"";"ID";"AC";"Description";"Gene";"GSC.pos";"GSC.neg";"GSC.pos.norm";"GSC.neg.norm";"ratio";"sqrt.ratio"
"326";"RS6_HUMAN";"P62753";"40S ribosomal protein S6";"RPS6";23;21;0,00340589367688435;0,00269714872848703;1,26277562705817;1,1237328984497
"327";"RS7_HUMAN";"P62081";"40S ribosomal protein S7";"RPS7";9;3;0,00133274100399822;0,000385306961212433;3,45890715237672;1,85981374131302
"328";"RS8_HUMAN";"P62241";"40S ribosomal protein S8";"RPS8";18;17;0,00266548200799645;0,00218340611353712;1,22079075966237;1,1048940038132
"329";"RS9_HUMAN";"P46781";"40S ribosomal protein S9";"RPS9";19;20;0,00281356434177403;0,00256871307474955;1,09532059825263;1,04657565338232
"330";"RSSA_HUMAN";"P08865";"40S ribosomal protein SA";"RPSA";4;4;0,000592329335110321;0,00051374261494991;1,15296905079224;1,07376396418964
"331";"RUXF_HUMAN";"P62306";"Small nuclear ribonucleoprotein F";"SNRPF";3;4;0,000444247001332741;0,00051374261494991;0,86472678809418;0,929906870656508
"332";"SEPT7_HUMAN";"Q16181";"Septin-7";"SEPT7";8;11;0,00118465867022064;0,00141279219111225;0,83852294603072;0,915708985448281
"333";"SERA_HUMAN";"O43175";"D-3-phosphoglycerate dehydrogenase";"PHGDH";12;12;0,00177698800533096;0,00154122784484973;1,15296905079224;1,07376396418964
"334";"SF3B1_HUMAN";"O75533";"Splicing factor 3B subunit 1";"SF3B1";2;3;0,000296164667555161;0,000385306961212433;0,768646033861494;0,876724605484238
"335";"SF3B2_HUMAN";"Q13435";"Splicing factor 3B subunit 2";"SF3B2";5;3;0,000740411668887902;0,000385306961212433;1,92161508465373;1,38622331702137
"336";"SFPQ_HUMAN";"P23246";"Splicing factor, proline- and glutamine-rich";"SFPQ";12;15;0,00177698800533096;0,00192653480606216;0,922375240633792;0,96040368628707
"337";"SH3L3_HUMAN";"Q9H299";"SH3 domain-binding glutamic acid-rich-like protein 3";"SH3BGRL3";1;1;0,00014808233377758;0,000128435653737478;1,15296905079224;1,07376396418964
"338";"SMC4_HUMAN";"Q9NTJ3";"Structural maintenance of chromosomes protein 4";"SMC4";4;2;0,000592329335110321;0,000256871307474955;2,30593810158448;1,51853156094448
"339";"SND1_HUMAN";"Q7KZF4";"Staphylococcal nuclease domain-containing protein 1";"SND1";14;13;0,00207315267288612;0,00166966349858721;1,24165897777626;1,11429752659524
"340";"SRP72_HUMAN";"O76094";"Signal recognition particle 72 kDa protein";"SRP72";3;9;0,000444247001332741;0,0011559208836373;0,384323016930747;0,619937913771006
"341";"SRSF1_HUMAN";"Q07955";"Serine/arginine-rich splicing factor 1";"SRSF1";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"342";"SSBP_HUMAN";"Q04837";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";4;3;0,000592329335110321;0,000385306961212433;1,53729206772299;1,23987582754201
"343";"STIP1_HUMAN";"P31948";"Stress-induced-phosphoprotein 1";"STIP1";4;17;0,000592329335110321;0,00218340611353712;0,271286835480527;0,520852028392448
"344";"STK10_HUMAN";"O94804";"Serine/threonine-protein kinase 10";"STK10";4;2;0,000592329335110321;0,000256871307474955;2,30593810158448;1,51853156094448
"345";"STMN1_HUMAN";"P16949";"Stathmin";"STMN1";2;19;0,000296164667555161;0,00244027742101207;0,121365163241288;0,348375032459688
"346";"SYDC_HUMAN";"P14868";"Aspartate--tRNA ligase, cytoplasmic";"DARS";3;3;0,000444247001332741;0,000385306961212433;1,15296905079224;1,07376396418964
"347";"SYEP_HUMAN";"P07814";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";24;25;0,00355397601066193;0,00321089134343694;1,10685028876055;1,05206952658109
"348";"SYG_HUMAN";"P41250";"Glycine--tRNA ligase";"GARS";33;7;0,00488671701466015;0,000899049576162343;5,43542552516342;2,33139990674346
"349";"SYIC_HUMAN";"P41252";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";10;11;0,0014808233377758;0,00141279219111225;1,0481536825384;1,02379376953486
"350";"SYK_HUMAN";"Q15046";"Lysine--tRNA ligase";"KARS";3;7;0,000444247001332741;0,000899049576162343;0,494129593196674;0,702943520630694
"351";"SYNC_HUMAN";"O43776";"Asparagine--tRNA ligase, cytoplasmic";"NARS";2;1;0,000296164667555161;0,000128435653737478;2,30593810158448;1,51853156094448
"352";"SYYC_HUMAN";"P54577";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";4;7;0,000592329335110321;0,000899049576162343;0,658839457595566;0,811689261722469
"353";"TADBP_HUMAN";"Q13148";"TAR DNA-binding protein 43";"TARDBP";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"354";"TAGL2_HUMAN";"P37802";"Transgelin-2";"TAGLN2";11;25;0,00162890567155338;0,00321089134343694;0,507306382348586;0,712254436524326
"356";"TBA1B_HUMAN";"P68363";"Tubulin alpha-1B chain";"TUBA1B";0;4;0;0,00051374261494991;0;0
"360";"TBB4B_HUMAN";"P68371";"Tubulin beta-4B chain";"TUBB4B";5;3;0,000740411668887902;0,000385306961212433;1,92161508465373;1,38622331702137
"361";"TBB5_HUMAN";"P07437";"Tubulin beta chain";"TUBB";14;11;0,00207315267288612;0,00141279219111225;1,46741515555376;1,21136912440171
"362";"TCEA1_HUMAN";"P23193";"Transcription elongation factor A protein 1";"TCEA1";4;10;0,000592329335110321;0,00128435653737478;0,461187620316896;0,679107959250145
"363";"TCP4_HUMAN";"P53999";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";7;7;0,00103657633644306;0,000899049576162343;1,15296905079224;1,07376396418964
"364";"TCPA_HUMAN";"P17987";"T-complex protein 1 subunit alpha";"TCP1";6;21;0,000888494002665482;0,00269714872848703;0,329419728797783;0,57395098118026
"365";"TCPB_HUMAN";"P78371";"T-complex protein 1 subunit beta";"CCT2";4;13;0,000592329335110321;0,00166966349858721;0,354759707936074;0,595617081635571
"366";"TCPD_HUMAN";"P50991";"T-complex protein 1 subunit delta";"CCT4";11;16;0,00162890567155338;0,00205497045979964;0,792666222419665;0,890318045655408
"367";"TCPG_HUMAN";"P49368";"T-complex protein 1 subunit gamma";"CCT3";4;16;0,000592329335110321;0,00205497045979964;0,28824226269806;0,536881982094818
"368";"TCPH_HUMAN";"Q99832";"T-complex protein 1 subunit eta";"CCT7";9;18;0,00133274100399822;0,0023118417672746;0,57648452539612;0,75926578047224
"369";"TCPQ_HUMAN";"P50990";"T-complex protein 1 subunit theta";"CCT8";17;22;0,00251739967421887;0,00282558438222451;0,89093063015764;0,943891217332612
"370";"TCPZ_HUMAN";"P40227";"T-complex protein 1 subunit zeta";"CCT6A";7;9;0,00103657633644306;0,0011559208836373;0,896753706171743;0,94697080534288
"371";"TERA_HUMAN";"P55072";"Transitional endoplasmic reticulum ATPase";"VCP";11;22;0,00162890567155338;0,00282558438222451;0,57648452539612;0,75926578047224
"372";"THIL_HUMAN";"P24752";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";10;10;0,0014808233377758;0,00128435653737478;1,15296905079224;1,07376396418964
"373";"THIM_HUMAN";"P42765";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";4;3;0,000592329335110321;0,000385306961212433;1,53729206772299;1,23987582754201
"374";"THIO_HUMAN";"P10599";"Thioredoxin";"TXN";19;10;0,00281356434177403;0,00128435653737478;2,19064119650526;1,48008148306276
"375";"TKT_HUMAN";"P29401";"Transketolase";"TKT";11;36;0,00162890567155338;0,00462368353454919;0,352296098853185;0,593545363770272
"376";"TLN1_HUMAN";"Q9Y490";"Talin-1";"TLN1";33;20;0,00488671701466015;0,00256871307474955;1,9023989338072;1,37927478546053
"377";"TM109_HUMAN";"Q9BVC6";"Transmembrane protein 109";"TMEM109";2;1;0,000296164667555161;0,000128435653737478;2,30593810158448;1,51853156094448
"378";"TPIS_HUMAN";"P60174";"Triosephosphate isomerase";"TPI1";22;34;0,00325781134310677;0,00436681222707424;0,74603879757145;0,863735374736643
"379";"TPM3_HUMAN";"P06753";"Tropomyosin alpha-3 chain";"TPM3";13;18;0,00192507033910854;0,0023118417672746;0,832699870016618;0,912523901065949
"380";"TPM4_HUMAN";"P67936";"Tropomyosin alpha-4 chain";"TPM4";3;11;0,000444247001332741;0,00141279219111225;0,31444610476152;0,560754941807489
"381";"TRYB1_HUMAN, TRYB2_HUMAN";"P20231";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";2;9;0,000296164667555161;0,0011559208836373;0,256215344620498;0,506177186981494
"382";"TYB4_HUMAN";"P62328";"Thymosin beta-4";"TMSB4X";2;17;0,000296164667555161;0,00218340611353712;0,135643417740264;0,368298001271068
"383";"UBA1_HUMAN";"P22314";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";43;51;0,00636754035243595;0,00655021834061135;0,972111160471889;0,985956976988291
"384";"UBE2N_HUMAN, UE2NL_HUMAN";"P61088";"Putative ubiquitin-conjugating enzyme E2 N-like, Ubiquitin-conjugating enzyme E2 N";"UBE2N, UBE2NL";2;6;0,000296164667555161;0,000770613922424865;0,384323016930747;0,619937913771006
"385";"VASP_HUMAN";"P50552";"Vasodilator-stimulated phosphoprotein";"VASP";9;6;0,00133274100399822;0,000770613922424865;1,72945357618836;1,31508690822636
"386";"VATB2_HUMAN";"P21281";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";1;3;0,00014808233377758;0,000385306961212433;0,384323016930747;0,619937913771006
"387";"VDAC1_HUMAN";"P21796";"Voltage-dependent anion-selective channel protein 1";"VDAC1";5;9;0,000740411668887902;0,0011559208836373;0,640538361551245;0,800336405239225
"388";"VDAC2_HUMAN";"P45880";"Voltage-dependent anion-selective channel protein 2";"VDAC2";8;4;0,00118465867022064;0,00051374261494991;2,30593810158448;1,51853156094448
"389";"VDAC3_HUMAN";"Q9Y277";"Voltage-dependent anion-selective channel protein 3";"VDAC3";4;1;0,000592329335110321;0,000128435653737478;4,61187620316896;2,14752792837927
"390";"XRCC6_HUMAN";"P12956";"X-ray repair cross-complementing protein 6";"XRCC6";11;14;0,00162890567155338;0,00179809915232469;0,905904254193903;0,951790026315628
"391";"YBOX1_HUMAN";"P67809";"Nuclease-sensitive element-binding protein 1";"YBX1";9;22;0,00133274100399822;0,00282558438222451;0,47166915714228;0,686781739086211
"392";"YTHD3_HUMAN";"Q7Z739";"YTH domain family protein 3";"YTHDF3";5;7;0,000740411668887902;0,000899049576162343;0,823549321994458;0,907496182909029
"393";"ZCCHV_HUMAN";"Q7Z2W4";"Zinc finger CCCH-type antiviral protein 1";"ZC3HAV1";10;18;0,0014808233377758;0,0023118417672746;0,640538361551245;0,800336405239225
