"";"ID";"AC";"Description";"Gene";"GSC.pos";"GSC.neg";"GSC.pos.norm";"GSC.neg.norm";"ratio";"sqrt.ratio"
"341";"SRSF1_HUMAN";"Q07955";"Serine/arginine-rich splicing factor 1";"SRSF1";2;2;0,00632911392405063;0,00632911392405063;1;1
"342";"SSBP_HUMAN";"Q04837";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";4;3;0,0126582278481013;0,00949367088607595;1,33333333333333;1,15470053837925
"343";"STIP1_HUMAN";"P31948";"Stress-induced-phosphoprotein 1";"STIP1";4;17;0,0126582278481013;0,0537974683544304;0,235294117647059;0,485071250072666
"344";"STK10_HUMAN";"O94804";"Serine/threonine-protein kinase 10";"STK10";4;2;0,0126582278481013;0,00632911392405063;2;1,4142135623731
"345";"STMN1_HUMAN";"P16949";"Stathmin";"STMN1";2;19;0,00632911392405063;0,060126582278481;0,105263157894737;0,324442842261525
"346";"SYDC_HUMAN";"P14868";"Aspartate--tRNA ligase, cytoplasmic";"DARS";3;3;0,00949367088607595;0,00949367088607595;1;1
"347";"SYEP_HUMAN";"P07814";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";24;25;0,0759493670886076;0,0791139240506329;0,96;0,979795897113271
"348";"SYG_HUMAN";"P41250";"Glycine--tRNA ligase";"GARS";33;7;0,104430379746835;0,0221518987341772;4,71428571428571;2,17124059336724
"349";"SYIC_HUMAN";"P41252";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";10;11;0,0316455696202532;0,0348101265822785;0,909090909090909;0,953462589245592
"350";"SYK_HUMAN";"Q15046";"Lysine--tRNA ligase";"KARS";3;7;0,00949367088607595;0,0221518987341772;0,428571428571429;0,654653670707977
"351";"SYNC_HUMAN";"O43776";"Asparagine--tRNA ligase, cytoplasmic";"NARS";2;1;0,00632911392405063;0,00316455696202532;2;1,4142135623731
"352";"SYYC_HUMAN";"P54577";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";4;7;0,0126582278481013;0,0221518987341772;0,571428571428571;0,755928946018454
"353";"TADBP_HUMAN";"Q13148";"TAR DNA-binding protein 43";"TARDBP";2;2;0,00632911392405063;0,00632911392405063;1;1
"354";"TAGL2_HUMAN";"P37802";"Transgelin-2";"TAGLN2";11;25;0,0348101265822785;0,0791139240506329;0,44;0,66332495807108
"356";"TBA1B_HUMAN";"P68363";"Tubulin alpha-1B chain";"TUBA1B";0;4;0;0,0126582278481013;0;0
"360";"TBB4B_HUMAN";"P68371";"Tubulin beta-4B chain";"TUBB4B";5;3;0,0158227848101266;0,00949367088607595;1,66666666666667;1,29099444873581
"361";"TBB5_HUMAN";"P07437";"Tubulin beta chain";"TUBB";14;11;0,0443037974683544;0,0348101265822785;1,27272727272727;1,12815214963553
"362";"TCEA1_HUMAN";"P23193";"Transcription elongation factor A protein 1";"TCEA1";4;10;0,0126582278481013;0,0316455696202532;0,4;0,632455532033676
"363";"TCP4_HUMAN";"P53999";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";7;7;0,0221518987341772;0,0221518987341772;1;1
"364";"TCPA_HUMAN";"P17987";"T-complex protein 1 subunit alpha";"TCP1";6;21;0,0189873417721519;0,0664556962025316;0,285714285714286;0,534522483824849
"365";"TCPB_HUMAN";"P78371";"T-complex protein 1 subunit beta";"CCT2";4;13;0,0126582278481013;0,0411392405063291;0,307692307692308;0,554700196225229
"366";"TCPD_HUMAN";"P50991";"T-complex protein 1 subunit delta";"CCT4";11;16;0,0348101265822785;0,0506329113924051;0,6875;0,82915619758885
"367";"TCPG_HUMAN";"P49368";"T-complex protein 1 subunit gamma";"CCT3";4;16;0,0126582278481013;0,0506329113924051;0,25;0,5
"368";"TCPH_HUMAN";"Q99832";"T-complex protein 1 subunit eta";"CCT7";9;18;0,0284810126582278;0,0569620253164557;0,5;0,707106781186548
"369";"TCPQ_HUMAN";"P50990";"T-complex protein 1 subunit theta";"CCT8";17;22;0,0537974683544304;0,069620253164557;0,772727272727273;0,879049072991533
"370";"TCPZ_HUMAN";"P40227";"T-complex protein 1 subunit zeta";"CCT6A";7;9;0,0221518987341772;0,0284810126582278;0,777777777777778;0,881917103688197
"371";"TERA_HUMAN";"P55072";"Transitional endoplasmic reticulum ATPase";"VCP";11;22;0,0348101265822785;0,069620253164557;0,5;0,707106781186548
"372";"THIL_HUMAN";"P24752";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";10;10;0,0316455696202532;0,0316455696202532;1;1
"373";"THIM_HUMAN";"P42765";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";4;3;0,0126582278481013;0,00949367088607595;1,33333333333333;1,15470053837925
"374";"THIO_HUMAN";"P10599";"Thioredoxin";"TXN";19;10;0,060126582278481;0,0316455696202532;1,9;1,37840487520902
"375";"TKT_HUMAN";"P29401";"Transketolase";"TKT";11;36;0,0348101265822785;0,113924050632911;0,305555555555556;0,552770798392567
"376";"TLN1_HUMAN";"Q9Y490";"Talin-1";"TLN1";33;20;0,104430379746835;0,0632911392405063;1,65;1,28452325786651
"377";"TM109_HUMAN";"Q9BVC6";"Transmembrane protein 109";"TMEM109";2;1;0,00632911392405063;0,00316455696202532;2;1,4142135623731
"378";"TPIS_HUMAN";"P60174";"Triosephosphate isomerase";"TPI1";22;34;0,069620253164557;0,107594936708861;0,647058823529412;0,804399666539844
"379";"TPM3_HUMAN";"P06753";"Tropomyosin alpha-3 chain";"TPM3";13;18;0,0411392405063291;0,0569620253164557;0,722222222222222;0,849836585598797
"380";"TPM4_HUMAN";"P67936";"Tropomyosin alpha-4 chain";"TPM4";3;11;0,00949367088607595;0,0348101265822785;0,272727272727273;0,522232967867094
"381";"TRYB1_HUMAN, TRYB2_HUMAN";"P20231";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";2;9;0,00632911392405063;0,0284810126582278;0,222222222222222;0,471404520791032
"382";"TYB4_HUMAN";"P62328";"Thymosin beta-4";"TMSB4X";2;17;0,00632911392405063;0,0537974683544304;0,117647058823529;0,342997170285018
"383";"UBA1_HUMAN";"P22314";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";43;51;0,136075949367089;0,161392405063291;0,843137254901961;0,918225056781811
"384";"UBE2N_HUMAN, UE2NL_HUMAN";"P61088";"Putative ubiquitin-conjugating enzyme E2 N-like, Ubiquitin-conjugating enzyme E2 N";"UBE2N, UBE2NL";2;6;0,00632911392405063;0,0189873417721519;0,333333333333333;0,577350269189626
"385";"VASP_HUMAN";"P50552";"Vasodilator-stimulated phosphoprotein";"VASP";9;6;0,0284810126582278;0,0189873417721519;1,5;1,22474487139159
"386";"VATB2_HUMAN";"P21281";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";1;3;0,00316455696202532;0,00949367088607595;0,333333333333333;0,577350269189626
"387";"VDAC1_HUMAN";"P21796";"Voltage-dependent anion-selective channel protein 1";"VDAC1";5;9;0,0158227848101266;0,0284810126582278;0,555555555555556;0,74535599249993
"388";"VDAC2_HUMAN";"P45880";"Voltage-dependent anion-selective channel protein 2";"VDAC2";8;4;0,0253164556962025;0,0126582278481013;2;1,4142135623731
"389";"VDAC3_HUMAN";"Q9Y277";"Voltage-dependent anion-selective channel protein 3";"VDAC3";4;1;0,0126582278481013;0,00316455696202532;4;2
"390";"XRCC6_HUMAN";"P12956";"X-ray repair cross-complementing protein 6";"XRCC6";11;14;0,0348101265822785;0,0443037974683544;0,785714285714286;0,886405260427918
"391";"YBOX1_HUMAN";"P67809";"Nuclease-sensitive element-binding protein 1";"YBX1";9;22;0,0284810126582278;0,069620253164557;0,409090909090909;0,639602149066831
"392";"YTHD3_HUMAN";"Q7Z739";"YTH domain family protein 3";"YTHDF3";5;7;0,0158227848101266;0,0221518987341772;0,714285714285714;0,845154254728517
"393";"ZCCHV_HUMAN";"Q7Z2W4";"Zinc finger CCCH-type antiviral protein 1";"ZC3HAV1";10;18;0,0316455696202532;0,0569620253164557;0,555555555555556;0,74535599249993
